Time, Temperature-C, Pressure-Pa, Attitude-m,
2022-10-13 13:09:02,29.56,101749.87,61.92,
2022-10-13 13:09:05,29.56,101745.46,62.29,
2022-10-13 13:09:08,29.55,101746.53,62.20,
2022-10-13 13:09:11,29.55,101748.94,62.00,
2022-10-13 13:09:14,29.56,101743.21,62.47,
2022-10-13 13:09:17,29.56,101744.71,62.35,
2022-10-13 13:09:20,29.57,101748.16,62.06,
2022-10-13 13:09:23,29.57,101743.69,62.43,
2022-10-13 13:09:26,29.58,101745.77,62.26,
2022-10-13 13:09:29,29.57,101749.42,61.96,
2022-10-13 13:09:32,29.57,101744.03,62.41,
2022-10-13 13:09:35,29.58,101743.36,62.46,
2022-10-13 13:09:38,29.58,101747.89,62.09,
2022-10-13 13:09:41,29.57,101750.11,61.90,
2022-10-13 13:09:44,29.57,101746.10,62.12,
2022-10-13 13:09:47,29.57,101746.39,62.21,
2022-10-13 13:09:50,29.58,101745.60,62.28,
2022-10-13 13:09:53,29.58,101742.67,62.52,
2022-10-13 13:09:56,29.56,101743.50,62.45,
2022-10-13 13:09:59,29.55,101743.85,62.42,
2022-10-13 13:10:02,29.55,101741.72,62.60,
2022-10-13 13:10:05,29.56,101745.91,62.25,
2022-10-13 13:10:08,29.57,101746.38,62.21,
2022-10-13 13:10:11,29.58,101743.32,62.47,
2022-10-13 13:10:14,29.58,101744.27,62.39,
2022-10-13 13:10:17,29.60,101744.95,62.33,
2022-10-13 13:10:20,29.61,101743.91,62.42,
2022-10-13 13:10:23,29.63,101746.30,62.22,
2022-10-13 13:10:26,29.63,101749.46,61.96,
2022-10-13 13:10:29,29.63,101744.07,62.40,
2022-10-13 13:10:32,29.64,101745.03,62.32,
2022-10-13 13:10:35,29.64,101744.41,62.37,
2022-10-13 13:10:38,29.64,101745.72,62.27,
2022-10-13 13:10:41,29.64,101738.97,62.83,
2022-10-13 13:10:44,29.65,101744.08,62.40,
2022-10-13 13:10:47,29.65,101744.17,62.39,
2022-10-13 13:10:50,29.65,101750.36,61.88,
2022-10-13 13:10:53,29.66,101744.66,62.36,
2022-10-13 13:10:56,29.66,101743.24,62.47,
2022-10-13 13:10:59,29.67,101742.10,62.57,
2022-10-13 13:11:02,29.67,101747.55,62.11,
2022-10-13 13:11:05,29.68,101742.83,62.51,
2022-10-13 13:11:08,29.67,101746.28,62.22,
2022-10-13 13:11:11,29.66,101744.96,62.33,
2022-10-13 13:11:14,29.64,101743.32,62.47,
2022-10-13 13:11:17,29.64,101739.25,62.80,
2022-10-13 13:11:20,29.64,101744.99,62.33,
2022-10-13 13:11:23,29.64,101743.50,62.45,
2022-10-13 13:11:26,29.64,101744.36,62.38,
2022-10-13 13:11:29,29.65,101742.73,62.51,
2022-10-13 13:11:32,29.65,101738.21,62.89,
2022-10-13 13:11:35,29.66,101740.49,62.70,
2022-10-13 13:11:38,29.67,101746.05,62.24,
2022-10-13 13:11:41,29.67,101742.50,62.53,
2022-10-13 13:11:44,29.67,101742.63,62.52,
2022-10-13 13:11:47,29.67,101742.05,62.57,
2022-10-13 13:11:50,29.66,101740.19,62.72,
2022-10-13 13:11:53,29.66,101745.53,62.28,
2022-10-13 13:11:56,29.67,101745.19,62.31,
2022-10-13 13:11:59,29.67,101742.22,62.56,
2022-10-13 13:12:02,29.68,101736.81,63.01,
2022-10-13 13:12:05,29.67,101743.36,62.46,
2022-10-13 13:12:08,29.66,101742.95,62.50,
2022-10-13 13:12:11,29.64,101745.57,62.28,
2022-10-13 13:12:14,29.64,101743.67,62.44,
2022-10-13 13:12:17,29.65,101740.98,62.66,
2022-10-13 13:12:20,29.66,101743.80,62.43,
2022-10-13 13:12:23,29.66,101743.92,62.42,
2022-10-13 13:12:26,29.68,101742.89,62.50,
2022-10-13 13:12:29,29.69,101742.41,62.54,
2022-10-13 13:12:32,29.70,101742.10,62.57,
2022-10-13 13:12:35,29.71,101742.28,62.55,
2022-10-13 13:12:38,29.72,101744.07,62.40,
2022-10-13 13:12:41,29.72,101742.24,62.56,
2022-10-13 13:12:44,29.73,101745.72,62.27,
2022-10-13 13:12:47,29.73,101740.51,62.70,
2022-10-13 13:12:50,29.74,101741.53,62.61,
2022-10-13 13:12:53,29.74,101743.76,62.43,
2022-10-13 13:12:56,29.74,101742.44,62.54,
2022-10-13 13:12:59,29.73,101742.41,62.54,
2022-10-13 13:13:02,29.73,101740.13,62.73,
2022-10-13 13:13:05,29.73,101748.42,62.04,
2022-10-13 13:13:08,29.74,101743.36,62.46,
2022-10-13 13:13:11,29.74,101742.85,62.50,
2022-10-13 13:13:14,29.74,101742.27,62.55,
2022-10-13 13:13:17,29.74,101743.76,62.43,
2022-10-13 13:13:20,29.74,101740.56,62.69,
2022-10-13 13:13:23,29.75,101745.96,62.25,
2022-10-13 13:13:26,29.75,101744.96,62.33,
2022-10-13 13:13:29,29.75,101743.49,62.45,
2022-10-13 13:13:32,29.76,101741.13,62.65,
2022-10-13 13:13:35,29.75,101737.05,62.98,
2022-10-13 13:13:38,29.76,101739.82,62.75,
2022-10-13 13:13:41,29.76,101736.37,63.04,
2022-10-13 13:13:44,29.77,101741.17,62.64,
2022-10-13 13:13:47,29.78,101736.46,63.03,
2022-10-13 13:13:50,29.78,101736.63,63.02,
2022-10-13 13:13:53,29.78,101741.57,62.61,
2022-10-13 13:13:56,29.78,101742.02,62.57,
2022-10-13 13:13:59,29.78,101740.71,62.68,
2022-10-13 13:14:02,29.78,101738.58,62.86,
2022-10-13 13:14:05,29.79,101739.05,62.82,
2022-10-13 13:14:08,29.79,101732.63,63.35,
2022-10-13 13:14:11,29.80,101737.19,62.97,
2022-10-13 13:14:15,29.80,101739.41,62.77,
2022-10-13 13:14:18,29.81,101739.88,62.75,
2022-10-13 13:14:21,29.81,101734.72,63.18,
2022-10-13 13:14:24,29.80,101741.04,62.65,
2022-10-13 13:14:27,29.81,101736.72,63.01,
2022-10-13 13:14:30,29.81,101738.63,62.85,
2022-10-13 13:14:33,29.81,101740.52,62.70,
2022-10-13 13:14:36,29.80,101743.20,62.47,
2022-10-13 13:14:39,29.80,101741.04,62.65,
2022-10-13 13:14:42,29.79,101739.11,62.81,
2022-10-13 13:14:45,29.78,101737.55,62.94,
2022-10-13 13:14:48,29.78,101741.27,62.64,
2022-10-13 13:14:51,29.78,101739.72,62.76,
2022-10-13 13:14:54,29.78,101738.75,62.84,
2022-10-13 13:14:57,29.79,101741.82,62.59,
2022-10-13 13:15:00,29.79,101734.41,63.20,
2022-10-13 13:15:03,29.81,101735.00,63.15,
2022-10-13 13:15:06,29.82,101738.17,62.89,
2022-10-13 13:15:09,29.82,101736.60,63.02,
2022-10-13 13:15:12,29.83,101739.74,62.76,
2022-10-13 13:15:15,29.83,101736.75,63.01,
2022-10-13 13:15:18,29.84,101737.30,62.96,
2022-10-13 13:15:21,29.84,101737.46,62.95,
2022-10-13 13:15:24,29.84,101737.30,62.96,
2022-10-13 13:15:27,29.84,101740.39,62.71,
2022-10-13 13:15:30,29.84,101737.58,62.94,
2022-10-13 13:15:33,29.84,101739.58,62.78,
2022-10-13 13:15:36,29.85,101737.87,62.92,
2022-10-13 13:15:39,29.85,101739.08,62.81,
2022-10-13 13:15:42,29.85,101736.49,63.03,
2022-10-13 13:15:45,29.84,101740.74,62.68,
2022-10-13 13:15:48,29.84,101733.56,63.27,
2022-10-13 13:15:51,29.84,101738.38,62.88,
2022-10-13 13:15:54,29.83,101739.22,62.80,
2022-10-13 13:15:57,29.83,101736.47,63.03,
2022-10-13 13:16:00,29.83,101736.41,63.04,
2022-10-13 13:16:03,29.83,101737.44,62.95,
2022-10-13 13:16:06,29.83,101738.19,62.89,
2022-10-13 13:16:09,29.83,101737.85,62.92,
2022-10-13 13:16:12,29.83,101740.08,62.73,
2022-10-13 13:16:15,29.83,101735.16,63.14,
2022-10-13 13:16:18,29.83,101738.65,62.85,
2022-10-13 13:16:21,29.83,101740.02,62.74,
2022-10-13 13:16:24,29.83,101737.39,62.96,
2022-10-13 13:16:27,29.83,101739.28,62.80,
2022-10-13 13:16:30,29.82,101736.26,63.05,
2022-10-13 13:16:33,29.81,101732.89,63.33,
2022-10-13 13:16:36,29.81,101734.14,63.22,
2022-10-13 13:16:39,29.81,101736.21,63.06,
2022-10-13 13:16:42,29.81,101737.07,62.98,
2022-10-13 13:16:45,29.80,101738.55,62.86,
2022-10-13 13:16:48,29.79,101739.06,62.82,
2022-10-13 13:16:51,29.79,101735.10,63.15,
2022-10-13 13:16:54,29.79,101736.76,63.01,
2022-10-13 13:16:57,29.79,101738.31,62.88,
2022-10-13 13:17:00,29.79,101737.33,62.96,
2022-10-13 13:17:03,29.79,101733.37,63.29,
2022-10-13 13:17:06,29.78,101735.25,63.13,
2022-10-13 13:17:09,29.78,101736.80,63.10,
2022-10-13 13:17:12,29.78,101735.83,63.08,
2022-10-13 13:17:15,29.79,101737.67,62.93,
2022-10-13 13:17:18,29.78,101736.80,63.01,
2022-10-13 13:17:21,29.78,101736.11,63.06,
2022-10-13 13:17:24,29.77,101735.27,63.13,
2022-10-13 13:17:27,29.76,101734.19,63.22,
2022-10-13 13:17:30,29.77,101732.67,63.35,
2022-10-13 13:17:33,29.76,101733.51,63.28,
2022-10-13 13:17:36,29.77,101736.53,63.03,
2022-10-13 13:17:39,29.77,101734.00,63.24,
2022-10-13 13:17:42,29.78,101734.05,63.23,
2022-10-13 13:17:45,29.79,101736.59,63.02,
2022-10-13 13:17:48,29.79,101729.88,63.58,
2022-10-13 13:17:51,29.80,101731.75,63.42,
2022-10-13 13:17:54,29.80,101735.47,63.12,
2022-10-13 13:17:57,29.80,101735.02,63.15,
2022-10-13 13:18:00,29.79,101738.20,62.89,
2022-10-13 13:18:03,29.79,101732.86,63.33,
2022-10-13 13:18:06,29.81,101734.66,63.18,
2022-10-13 13:18:09,29.82,101735.71,63.09,
2022-10-13 13:18:12,29.82,101735.48,63.11,
2022-10-13 13:18:15,29.82,101734.96,63.16,
2022-10-13 13:18:18,29.82,101732.78,63.34,
2022-10-13 13:18:21,29.82,101733.76,63.26,
2022-10-13 13:18:24,29.82,101732.44,63.36,
2022-10-13 13:18:27,29.83,101730.80,63.50,
2022-10-13 13:18:30,29.83,101733.89,63.25,
2022-10-13 13:18:33,29.83,101733.38,63.29,
2022-10-13 13:18:36,29.83,101736.53,63.03,
2022-10-13 13:18:39,29.84,101738.96,62.83,
2022-10-13 13:18:42,29.83,101736.30,63.05,
2022-10-13 13:18:45,29.84,101733.67,63.26,
2022-10-13 13:18:48,29.83,101734.47,63.20,
2022-10-13 13:18:51,29.82,101732.78,63.27,
2022-10-13 13:18:54,29.82,101734.73,63.18,
2022-10-13 13:18:57,29.81,101733.64,63.27,
2022-10-13 13:19:00,29.81,101735.30,63.13,
2022-10-13 13:19:03,29.81,101736.21,63.06,
2022-10-13 13:19:06,29.80,101734.66,63.18,
2022-10-13 13:19:09,29.80,101733.30,63.30,
2022-10-13 13:19:12,29.81,101731.28,63.46,
2022-10-13 13:19:15,29.80,101733.99,63.24,
2022-10-13 13:19:18,29.80,101735.63,63.10,
2022-10-13 13:19:21,29.81,101731.80,63.42,
2022-10-13 13:19:24,29.81,101736.03,63.07,
2022-10-13 13:19:27,29.80,101730.82,63.50,
2022-10-13 13:19:30,29.80,101729.78,63.59,
2022-10-13 13:19:33,29.81,101729.85,63.58,
2022-10-13 13:19:36,29.81,101735.07,63.15,
2022-10-13 13:19:39,29.81,101731.11,63.48,
2022-10-13 13:19:42,29.82,101731.35,63.46,
2022-10-13 13:19:45,29.82,101734.28,63.21,
2022-10-13 13:19:48,29.82,101731.52,63.44,
2022-10-13 13:19:51,29.83,101732.39,63.37,
2022-10-13 13:19:54,29.83,101730.16,63.55,
2022-10-13 13:19:57,29.82,101729.55,63.60,
2022-10-13 13:20:00,29.82,101733.25,63.30,
2022-10-13 13:20:03,29.81,101731.57,63.44,
2022-10-13 13:20:06,29.80,101731.67,63.43,
2022-10-13 13:20:09,29.80,101734.10,63.23,
2022-10-13 13:20:12,29.80,101735.36,63.12,
2022-10-13 13:20:15,29.80,101731.69,63.43,
2022-10-13 13:20:18,29.80,101729.96,63.57,
2022-10-13 13:20:21,29.80,101733.07,63.31,
2022-10-13 13:20:24,29.78,101729.00,63.65,
2022-10-13 13:20:27,29.79,101730.96,63.49,
2022-10-13 13:20:30,29.79,101731.48,63.45,
2022-10-13 13:20:33,29.78,101729.52,63.61,
2022-10-13 13:20:36,29.79,101731.30,63.46,
2022-10-13 13:20:39,29.79,101733.71,63.26,
2022-10-13 13:20:42,29.79,101731.48,63.45,
2022-10-13 13:20:45,29.78,101731.88,63.44,
2022-10-13 13:20:48,29.79,101734.64,63.18,
2022-10-13 13:20:51,29.79,101731.66,63.43,
2022-10-13 13:20:54,29.80,101730.66,63.51,
2022-10-13 13:20:57,29.79,101729.42,63.62,
2022-10-13 13:21:00,29.80,101732.03,63.40,
2022-10-13 13:21:03,29.79,101730.85,63.50,
2022-10-13 13:21:06,29.79,101732.17,63.39,
2022-10-13 13:21:09,29.79,101737.05,62.98,
2022-10-13 13:21:12,29.79,101736.42,63.04,
2022-10-13 13:21:15,29.79,101733.08,63.31,
2022-10-13 13:21:18,29.79,101733.89,63.25,
2022-10-13 13:21:21,29.79,101733.54,63.27,
2022-10-13 13:21:24,29.79,101736.76,63.01,
2022-10-13 13:21:27,29.79,101735.60,63.10,
2022-10-13 13:21:30,29.78,101734.33,63.21,
2022-10-13 13:21:33,29.77,101731.36,63.45,
2022-10-13 13:21:36,29.76,101732.64,63.35,
2022-10-13 13:21:39,29.77,101730.96,63.39,
2022-10-13 13:21:42,29.78,101728.49,63.69,
2022-10-13 13:21:45,29.78,101732.91,63.33,
2022-10-13 13:21:48,29.78,101731.07,63.48,
2022-10-13 13:21:51,29.78,101733.25,63.30,
2022-10-13 13:21:54,29.78,101732.28,63.38,
2022-10-13 13:21:57,29.78,101731.88,63.41,
2022-10-13 13:22:00,29.79,101732.46,63.36,
2022-10-13 13:22:03,29.79,101731.14,63.47,
2022-10-13 13:22:06,29.80,101730.99,63.49,
2022-10-13 13:22:09,29.81,101728.71,63.68,
2022-10-13 13:22:12,29.81,101734.21,63.22,
2022-10-13 13:22:15,29.81,101729.67,63.60,
2022-10-13 13:22:18,29.80,101730.64,63.51,
2022-10-13 13:22:21,29.80,101729.46,63.64,
2022-10-13 13:22:24,29.79,101732.35,63.37,
2022-10-13 13:22:27,29.80,101734.16,63.22,
2022-10-13 13:22:30,29.80,101733.57,63.27,
2022-10-13 13:22:33,29.79,101733.78,63.26,
2022-10-13 13:22:37,29.77,101730.57,63.52,
2022-10-13 13:22:40,29.76,101728.52,63.69,
2022-10-13 13:22:43,29.76,101734.37,63.21,
2022-10-13 13:22:46,29.76,101734.71,63.18,
2022-10-13 13:22:49,29.76,101734.07,63.23,
2022-10-13 13:22:52,29.76,101734.14,63.23,
2022-10-13 13:22:55,29.76,101732.13,63.39,
2022-10-13 13:22:58,29.76,101732.12,63.39,
2022-10-13 13:23:01,29.75,101731.11,63.48,
2022-10-13 13:23:04,29.75,101733.69,63.26,
2022-10-13 13:23:07,29.76,101730.24,63.55,
2022-10-13 13:23:10,29.76,101731.67,63.43,
2022-10-13 13:23:13,29.76,101729.72,63.59,
2022-10-13 13:23:16,29.76,101728.22,63.72,
2022-10-13 13:23:19,29.76,101731.10,63.48,
2022-10-13 13:23:22,29.77,101733.53,63.27,
2022-10-13 13:23:25,29.77,101729.77,63.59,
2022-10-13 13:23:28,29.78,101732.04,63.40,
2022-10-13 13:23:31,29.78,101734.85,63.17,
2022-10-13 13:23:34,29.78,101731.82,63.42,
2022-10-13 13:23:37,29.78,101733.02,63.32,
2022-10-13 13:23:40,29.77,101730.63,63.51,
2022-10-13 13:23:43,29.78,101732.74,63.34,
2022-10-13 13:23:46,29.78,101735.21,63.14,
2022-10-13 13:23:49,29.78,101736.41,63.11,
2022-10-13 13:23:52,29.78,101732.10,63.39,
2022-10-13 13:23:55,29.76,101732.82,63.34,
2022-10-13 13:23:58,29.76,101733.90,63.25,
2022-10-13 13:24:01,29.76,101730.92,63.49,
2022-10-13 13:24:04,29.76,101733.44,63.28,
2022-10-13 13:24:07,29.76,101733.04,63.32,
2022-10-13 13:24:10,29.76,101732.07,63.40,
2022-10-13 13:24:13,29.76,101731.32,63.46,
2022-10-13 13:24:16,29.76,101729.66,63.60,
2022-10-13 13:24:19,29.76,101732.41,63.37,
2022-10-13 13:24:22,29.76,101731.27,63.46,
2022-10-13 13:24:25,29.76,101733.00,63.32,
2022-10-13 13:24:28,29.77,101729.58,63.60,
2022-10-13 13:24:31,29.77,101730.85,63.50,
2022-10-13 13:24:34,29.77,101730.85,63.50,
2022-10-13 13:24:37,29.77,101733.94,63.24,
2022-10-13 13:24:40,29.76,101733.67,63.26,
2022-10-13 13:24:43,29.76,101728.35,63.71,
2022-10-13 13:24:46,29.76,101730.69,63.51,
2022-10-13 13:24:49,29.76,101732.64,63.35,
2022-10-13 13:24:52,29.76,101729.66,63.60,
2022-10-13 13:24:55,29.76,101728.57,63.69,
2022-10-13 13:24:58,29.76,101728.86,63.66,
2022-10-13 13:25:01,29.76,101727.60,63.77,
2022-10-13 13:25:04,29.77,101728.72,63.67,
2022-10-13 13:25:07,29.77,101729.19,63.64,
2022-10-13 13:25:10,29.77,101729.07,63.64,
2022-10-13 13:25:13,29.76,101729.84,63.58,
2022-10-13 13:25:16,29.75,101730.00,63.54,
2022-10-13 13:25:19,29.75,101728.35,63.71,
2022-10-13 13:25:22,29.76,101730.35,63.54,
2022-10-13 13:25:25,29.76,101726.74,63.84,
2022-10-13 13:25:28,29.77,101728.10,63.73,
2022-10-13 13:25:31,29.77,101729.13,63.64,
2022-10-13 13:25:34,29.78,101728.14,63.72,
2022-10-13 13:25:37,29.78,101729.92,63.58,
2022-10-13 13:25:40,29.79,101726.66,63.85,
2022-10-13 13:25:43,29.79,101729.47,63.61,
2022-10-13 13:25:46,29.79,101728.91,63.66,
2022-10-13 13:25:49,29.80,101728.40,63.70,
2022-10-13 13:25:52,29.80,101730.72,63.51,
2022-10-13 13:25:55,29.80,101724.87,63.99,
2022-10-13 13:25:58,29.78,101727.79,63.75,
2022-10-13 13:26:01,29.76,101725.53,63.94,
2022-10-13 13:26:04,29.75,101727.72,63.76,
2022-10-13 13:26:07,29.75,101727.10,63.81,
2022-10-13 13:26:10,29.74,101725.25,63.96,
2022-10-13 13:26:13,29.74,101726.67,63.84,
2022-10-13 13:26:16,29.75,101725.32,63.96,
2022-10-13 13:26:19,29.75,101725.37,63.95,
2022-10-13 13:26:22,29.76,101729.25,63.63,
2022-10-13 13:26:25,29.77,101730.91,63.49,
2022-10-13 13:26:28,29.77,101729.77,63.59,
2022-10-13 13:26:31,29.78,101731.30,63.46,
2022-10-13 13:26:34,29.78,101724.07,64.06,
2022-10-13 13:26:37,29.79,101730.85,63.50,
2022-10-13 13:26:40,29.79,101730.46,63.53,
2022-10-13 13:26:43,29.80,101730.38,63.54,
2022-10-13 13:26:46,29.81,101727.32,63.79,
2022-10-13 13:26:49,29.81,101726.46,63.86,
2022-10-13 13:26:52,29.81,101725.66,63.93,
2022-10-13 13:26:55,29.81,101727.89,63.74,
2022-10-13 13:26:58,29.82,101725.44,63.95,
2022-10-13 13:27:01,29.82,101724.71,64.01,
2022-10-13 13:27:04,29.82,101723.35,64.12,
2022-10-13 13:27:07,29.83,101725.35,63.95,
2022-10-13 13:27:10,29.82,101722.41,64.20,
2022-10-13 13:27:13,29.81,101724.11,64.06,
2022-10-13 13:27:16,29.81,101731.74,63.43,
2022-10-13 13:27:19,29.80,101726.19,63.88,
2022-10-13 13:27:22,29.79,101727.47,63.78,
2022-10-13 13:27:25,29.79,101724.60,64.01,
2022-10-13 13:27:28,29.79,101722.02,64.23,
2022-10-13 13:27:31,29.80,101729.17,63.64,
2022-10-13 13:27:34,29.80,101726.35,63.87,
2022-10-13 13:27:37,29.80,101723.26,64.13,
2022-10-13 13:27:40,29.79,101725.13,63.97,
2022-10-13 13:27:43,29.80,101725.90,63.91,
2022-10-13 13:27:46,29.81,101723.47,64.11,
2022-10-13 13:27:49,29.81,101725.20,63.97,
2022-10-13 13:27:52,29.81,101723.88,64.08,
2022-10-13 13:27:55,29.81,101723.25,64.13,
2022-10-13 13:27:58,29.81,101722.63,64.18,
2022-10-13 13:28:01,29.81,101724.11,64.06,
2022-10-13 13:28:04,29.81,101723.31,64.12,
2022-10-13 13:28:07,29.81,101723.25,64.13,
2022-10-13 13:28:10,29.81,101722.22,64.21,
2022-10-13 13:28:13,29.81,101723.83,64.08,
2022-10-13 13:28:16,29.81,101722.57,64.18,
2022-10-13 13:28:19,29.81,101722.11,64.22,
2022-10-13 13:28:22,29.82,101720.86,64.32,
2022-10-13 13:28:25,29.82,101722.75,64.17,
2022-10-13 13:28:28,29.82,101720.23,64.38,
2022-10-13 13:28:31,29.82,101723.38,64.12,
2022-10-13 13:28:34,29.83,101718.80,64.50,
2022-10-13 13:28:37,29.83,101719.49,64.44,
2022-10-13 13:28:40,29.83,101721.44,64.28,
2022-10-13 13:28:43,29.82,101721.83,64.24,
2022-10-13 13:28:46,29.81,101722.61,64.18,
2022-10-13 13:28:49,29.79,101720.48,64.36,
2022-10-13 13:28:52,29.80,101720.51,64.35,
2022-10-13 13:28:55,29.80,101720.17,64.38,
2022-10-13 13:28:58,29.80,101718.62,64.51,
2022-10-13 13:29:01,29.80,101723.44,64.11,
2022-10-13 13:29:04,29.80,101721.35,64.28,
2022-10-13 13:29:07,29.81,101717.52,64.60,
2022-10-13 13:29:10,29.81,101720.61,64.34,
2022-10-13 13:29:13,29.82,101722.35,64.20,
2022-10-13 13:29:16,29.81,101722.46,64.19,
2022-10-13 13:29:19,29.81,101723.14,64.14,
2022-10-13 13:29:22,29.81,101721.60,64.27,
2022-10-13 13:29:25,29.81,101719.88,64.41,
2022-10-13 13:29:28,29.81,101721.53,64.27,
2022-10-13 13:29:31,29.82,101721.49,64.27,
2022-10-13 13:29:34,29.81,101719.47,64.44,
2022-10-13 13:29:37,29.82,101715.46,64.77,
2022-10-13 13:29:40,29.82,101722.35,64.20,
2022-10-13 13:29:43,29.82,101720.57,64.35,
2022-10-13 13:29:46,29.82,101716.74,64.67,
2022-10-13 13:29:49,29.82,101720.00,64.39,
2022-10-13 13:29:52,29.82,101716.56,64.68,
2022-10-13 13:29:55,29.82,101716.84,64.66,
2022-10-13 13:29:58,29.82,101718.51,64.52,
2022-10-13 13:30:01,29.82,101716.79,64.66,
2022-10-13 13:30:04,29.82,101716.79,64.66,
2022-10-13 13:30:07,29.82,101720.28,64.37,
2022-10-13 13:30:10,29.82,101717.47,64.61,
2022-10-13 13:30:13,29.81,101714.54,64.85,
2022-10-13 13:30:16,29.82,101717.42,64.61,
2022-10-13 13:30:19,29.81,101717.97,64.56,
2022-10-13 13:30:22,29.80,101718.33,64.53,
2022-10-13 13:30:25,29.80,101715.85,64.74,
2022-10-13 13:30:28,29.79,101716.99,64.74,
2022-10-13 13:30:31,29.79,101715.14,64.80,
2022-10-13 13:30:34,29.78,101717.66,64.59,
2022-10-13 13:30:37,29.78,101717.94,64.57,
2022-10-13 13:30:40,29.77,101715.49,64.77,
2022-10-13 13:30:43,29.77,101716.40,64.69,
2022-10-13 13:30:46,29.77,101720.12,64.39,
2022-10-13 13:30:49,29.76,101716.59,64.68,
2022-10-13 13:30:52,29.76,101718.66,64.51,
2022-10-13 13:30:56,29.76,101716.07,64.72,
2022-10-13 13:30:59,29.76,101718.36,64.53,
2022-10-13 13:31:02,29.76,101720.32,64.37,
2022-10-13 13:31:05,29.76,101719.63,64.43,
2022-10-13 13:31:08,29.76,101719.57,64.43,
2022-10-13 13:31:11,29.76,101717.11,64.64,
2022-10-13 13:31:14,29.77,101718.57,64.51,
2022-10-13 13:31:17,29.76,101713.15,64.96,
2022-10-13 13:31:20,29.77,101714.85,64.82,
2022-10-13 13:31:23,29.76,101718.03,64.56,
2022-10-13 13:31:26,29.76,101718.08,64.56,
2022-10-13 13:31:29,29.76,101714.64,64.84,
2022-10-13 13:31:32,29.75,101714.77,64.83,
2022-10-13 13:31:35,29.75,101713.96,64.90,
2022-10-13 13:31:38,29.74,101719.34,64.45,
2022-10-13 13:31:41,29.74,101717.96,64.57,
2022-10-13 13:31:44,29.73,101717.82,64.58,
2022-10-13 13:31:47,29.73,101716.38,64.70,
2022-10-13 13:31:50,29.73,101717.92,64.57,
2022-10-13 13:31:53,29.72,101717.25,64.62,
2022-10-13 13:31:56,29.72,101717.76,64.58,
2022-10-13 13:31:59,29.72,101716.83,64.66,
2022-10-13 13:32:02,29.71,101717.06,64.64,
2022-10-13 13:32:05,29.71,101717.92,64.57,
2022-10-13 13:32:08,29.71,101718.67,64.51,
2022-10-13 13:32:11,29.71,101719.07,64.60,
2022-10-13 13:32:14,29.72,101718.96,64.48,
2022-10-13 13:32:17,29.71,101716.78,64.66,
2022-10-13 13:32:20,29.72,101718.10,64.55,
2022-10-13 13:32:23,29.72,101713.46,64.94,
2022-10-13 13:32:26,29.73,101719.83,64.44,
2022-10-13 13:32:29,29.72,101714.89,64.82,
2022-10-13 13:32:32,29.73,101716.83,64.66,
2022-10-13 13:32:35,29.73,101719.99,64.40,
2022-10-13 13:32:38,29.73,101719.75,64.42,
2022-10-13 13:32:41,29.72,101714.21,64.88,
2022-10-13 13:32:44,29.71,101712.75,65.00,
2022-10-13 13:32:47,29.72,101717.35,64.62,
2022-10-13 13:32:50,29.72,101714.60,64.84,
2022-10-13 13:32:53,29.72,101716.14,64.72,
2022-10-13 13:32:56,29.72,101715.47,64.77,
2022-10-13 13:32:59,29.73,101717.42,64.61,
2022-10-13 13:33:02,29.72,101716.89,64.65,
2022-10-13 13:33:05,29.72,101713.69,64.92,
2022-10-13 13:33:08,29.72,101715.35,64.78,
2022-10-13 13:33:11,29.73,101716.66,64.67,
2022-10-13 13:33:14,29.73,101717.60,64.60,
2022-10-13 13:33:17,29.72,101717.36,64.61,
2022-10-13 13:33:20,29.72,101719.25,64.46,
2022-10-13 13:33:23,29.71,101712.87,64.99,
2022-10-13 13:33:26,29.70,101714.92,64.82,
2022-10-13 13:33:29,29.70,101715.89,64.74,
2022-10-13 13:33:32,29.70,101712.92,64.98,
2022-10-13 13:33:35,29.71,101718.78,64.50,
2022-10-13 13:33:38,29.72,101715.24,64.79,
2022-10-13 13:33:41,29.73,101716.39,64.70,
2022-10-13 13:33:44,29.73,101715.80,64.74,
2022-10-13 13:33:47,29.73,101715.63,64.76,
2022-10-13 13:33:50,29.73,101714.54,64.85,
2022-10-13 13:33:53,29.73,101714.82,64.83,
2022-10-13 13:33:56,29.73,101712.76,64.99,
2022-10-13 13:33:59,29.73,101713.30,64.95,
2022-10-13 13:34:02,29.73,101715.00,64.81,
2022-10-13 13:34:05,29.73,101713.17,64.96,
2022-10-13 13:34:08,29.74,101715.43,64.78,
2022-10-13 13:34:11,29.74,101714.24,64.87,
2022-10-13 13:34:14,29.74,101715.96,64.73,
2022-10-13 13:34:17,29.74,101713.84,64.91,
2022-10-13 13:34:20,29.74,101714.07,64.89,
2022-10-13 13:34:23,29.74,101715.78,64.75,
2022-10-13 13:34:26,29.74,101715.78,64.75,
2022-10-13 13:34:29,29.74,101713.03,64.97,
2022-10-13 13:34:32,29.75,101714.30,64.87,
2022-10-13 13:34:35,29.75,101713.49,64.94,
2022-10-13 13:34:38,29.75,101712.97,64.98,
2022-10-13 13:34:41,29.76,101716.30,64.70,
2022-10-13 13:34:44,29.75,101714.86,64.82,
2022-10-13 13:34:47,29.75,101718.13,64.55,
2022-10-13 13:34:50,29.75,101712.82,64.99,
2022-10-13 13:34:53,29.75,101712.99,64.98,
