Time, Temperature-C, Pressure-Pa, Attitude-m,
2022-10-13 05:59:01,24.55,102567.63,-5.56,
2022-10-13 05:59:04,24.55,102567.21,-5.53,
2022-10-13 05:59:07,24.55,102563.11,-5.19,
2022-10-13 05:59:10,24.55,102565.27,-5.37,
2022-10-13 05:59:13,24.55,102567.49,-5.55,
2022-10-13 05:59:16,24.55,102567.14,-5.53,
2022-10-13 05:59:19,24.54,102568.61,-5.65,
2022-10-13 05:59:22,24.54,102562.36,-5.13,
2022-10-13 05:59:25,24.54,102564.00,-5.27,
2022-10-13 05:59:28,24.54,102563.05,-5.19,
2022-10-13 05:59:31,24.54,102562.88,-5.17,
2022-10-13 05:59:34,24.54,102565.10,-5.36,
2022-10-13 05:59:37,24.54,102565.71,-5.41,
2022-10-13 05:59:40,24.54,102565.36,-5.38,
2022-10-13 05:59:43,24.54,102564.61,-5.32,
2022-10-13 05:59:46,24.54,102567.92,-5.59,
2022-10-13 05:59:49,24.54,102564.85,-5.34,
2022-10-13 05:59:52,24.55,102567.14,-5.53,
2022-10-13 05:59:55,24.55,102565.50,-5.39,
2022-10-13 05:59:58,24.55,102567.35,-5.54,
2022-10-13 06:00:01,24.55,102566.94,-5.34,
2022-10-13 06:00:04,24.55,102564.21,-5.28,
2022-10-13 06:00:07,24.55,102568.50,-5.64,
2022-10-13 06:00:10,24.55,102568.30,-5.62,
2022-10-13 06:00:13,24.55,102562.77,-5.17,
2022-10-13 06:00:16,24.54,102567.14,-5.53,
2022-10-13 06:00:19,24.54,102565.71,-5.41,
2022-10-13 06:00:22,24.54,102565.30,-5.37,
2022-10-13 06:00:25,24.53,102566.28,-5.45,
2022-10-13 06:00:28,24.53,102562.46,-5.14,
2022-10-13 06:00:31,24.53,102564.61,-5.32,
2022-10-13 06:00:34,24.54,102565.64,-5.40,
2022-10-13 06:00:37,24.53,102566.63,-5.49,
2022-10-13 06:00:40,24.53,102567.14,-5.53,
2022-10-13 06:00:43,24.53,102567.92,-5.59,
2022-10-13 06:00:46,24.54,102564.96,-5.35,
2022-10-13 06:00:49,24.54,102569.12,-5.69,
2022-10-13 06:00:52,24.54,102566.90,-5.51,
2022-10-13 06:00:55,24.55,102564.75,-5.33,
2022-10-13 06:00:58,24.55,102566.97,-5.51,
2022-10-13 06:01:01,24.55,102566.12,-5.44,
2022-10-13 06:01:04,24.55,102565.50,-5.39,
2022-10-13 06:01:07,24.55,102568.75,-5.66,
2022-10-13 06:01:10,24.55,102568.07,-5.60,
2022-10-13 06:01:13,24.54,102567.41,-5.55,
2022-10-13 06:01:16,24.55,102570.21,-5.78,
2022-10-13 06:01:19,24.55,102568.07,-5.60,
2022-10-13 06:01:22,24.55,102568.99,-5.68,
2022-10-13 06:01:25,24.55,102571.21,-5.82,
2022-10-13 06:01:28,24.55,102568.99,-5.68,
2022-10-13 06:01:31,24.55,102569.22,-5.70,
2022-10-13 06:01:34,24.56,102569.97,-5.76,
2022-10-13 06:01:37,24.55,102568.38,-5.63,
2022-10-13 06:01:40,24.56,102567.66,-5.57,
2022-10-13 06:01:43,24.56,102567.56,-5.56,
2022-10-13 06:01:46,24.56,102570.32,-5.67,
2022-10-13 06:01:49,24.55,102567.17,-5.53,
2022-10-13 06:01:52,24.56,102568.17,-5.61,
2022-10-13 06:01:55,24.56,102570.12,-5.77,
2022-10-13 06:01:58,24.56,102565.89,-5.42,
2022-10-13 06:02:01,24.56,102570.19,-5.78,
2022-10-13 06:02:04,24.57,102566.33,-5.46,
2022-10-13 06:02:07,24.57,102569.41,-5.71,
2022-10-13 06:02:10,24.57,102565.86,-5.42,
2022-10-13 06:02:13,24.58,102566.51,-5.47,
2022-10-13 06:02:16,24.58,102567.02,-5.52,
2022-10-13 06:02:19,24.58,102567.02,-5.52,
2022-10-13 06:02:22,24.58,102565.75,-5.41,
2022-10-13 06:02:25,24.59,102566.38,-5.46,
2022-10-13 06:02:28,24.58,102566.82,-5.50,
2022-10-13 06:02:31,24.59,102573.03,-6.01,
2022-10-13 06:02:34,24.58,102563.92,-5.26,
2022-10-13 06:02:37,24.58,102569.21,-5.70,
2022-10-13 06:02:40,24.58,102564.39,-5.30,
2022-10-13 06:02:43,24.57,102564.84,-5.34,
2022-10-13 06:02:46,24.58,102569.68,-5.73,
2022-10-13 06:02:49,24.58,102566.10,-5.44,
2022-10-13 06:02:52,24.58,102568.49,-5.64,
2022-10-13 06:02:55,24.57,102564.25,-5.29,
2022-10-13 06:02:58,24.57,102563.64,-5.24,
2022-10-13 06:03:01,24.57,102563.99,-5.27,
2022-10-13 06:03:04,24.58,102566.78,-5.50,
2022-10-13 06:03:07,24.57,102569.61,-5.73,
2022-10-13 06:03:10,24.58,102570.53,-5.80,
2022-10-13 06:03:13,24.57,102566.24,-5.45,
2022-10-13 06:03:16,24.57,102563.95,-5.26,
2022-10-13 06:03:19,24.56,102566.78,-5.50,
2022-10-13 06:03:22,24.57,102565.48,-5.54,
2022-10-13 06:03:25,24.56,102570.70,-5.82,
2022-10-13 06:03:28,24.58,102567.64,-5.56,
2022-10-13 06:03:31,24.57,102563.64,-5.24,
2022-10-13 06:03:34,24.58,102565.73,-5.41,
2022-10-13 06:03:37,24.57,102563.64,-5.24,
2022-10-13 06:03:40,24.58,102565.92,-5.43,
2022-10-13 06:03:43,24.57,102559.72,-4.91,
2022-10-13 06:03:46,24.57,102564.53,-5.31,
2022-10-13 06:03:49,24.57,102567.42,-5.55,
2022-10-13 06:03:52,24.57,102562.32,-5.13,
2022-10-13 06:03:55,24.57,102565.14,-5.36,
2022-10-13 06:03:58,24.57,102563.60,-5.24,
2022-10-13 06:04:01,24.56,102564.66,-5.32,
2022-10-13 06:04:04,24.56,102568.65,-5.65,
2022-10-13 06:04:07,24.56,102562.27,-5.13,
2022-10-13 06:04:10,24.57,102560.71,-5.00,
2022-10-13 06:04:13,24.57,102564.42,-5.30,
2022-10-13 06:04:16,24.58,102564.63,-5.32,
2022-10-13 06:04:19,24.58,102561.15,-5.03,
2022-10-13 06:04:22,24.58,102563.34,-5.21,
2022-10-13 06:04:25,24.59,102568.25,-5.62,
2022-10-13 06:04:28,24.58,102566.17,-5.45,
2022-10-13 06:04:31,24.58,102565.22,-5.37,
2022-10-13 06:04:34,24.59,102563.48,-5.23,
2022-10-13 06:04:37,24.59,102569.35,-5.68,
2022-10-13 06:04:40,24.60,102564.64,-5.32,
2022-10-13 06:04:43,24.61,102567.17,-5.53,
2022-10-13 06:04:46,24.61,102567.17,-5.53,
2022-10-13 06:04:49,24.61,102566.25,-5.45,
2022-10-13 06:04:52,24.61,102568.10,-5.61,
2022-10-13 06:04:55,24.61,102568.53,-5.64,
2022-10-13 06:04:58,24.61,102566.77,-5.50,
2022-10-13 06:05:01,24.60,102563.96,-5.26,
2022-10-13 06:05:04,24.60,102564.92,-5.34,
2022-10-13 06:05:07,24.60,102568.80,-5.67,
2022-10-13 06:05:10,24.60,102565.26,-5.37,
2022-10-13 06:05:13,24.60,102564.71,-5.33,
2022-10-13 06:05:16,24.60,102564.64,-5.32,
2022-10-13 06:05:19,24.61,102566.42,-5.47,
2022-10-13 06:05:22,24.62,102566.83,-5.50,
2022-10-13 06:05:25,24.61,102565.64,-5.40,
2022-10-13 06:05:28,24.61,102564.10,-5.27,
2022-10-13 06:05:31,24.61,102568.61,-5.45,
2022-10-13 06:05:34,24.61,102565.36,-5.38,
2022-10-13 06:05:37,24.61,102562.74,-5.16,
2022-10-13 06:05:40,24.61,102561.61,-5.07,
2022-10-13 06:05:43,24.61,102562.22,-5.12,
2022-10-13 06:05:46,24.62,102565.47,-5.39,
2022-10-13 06:05:49,24.61,102562.64,-5.16,
2022-10-13 06:05:52,24.61,102565.13,-5.36,
2022-10-13 06:05:55,24.61,102563.92,-5.26,
2022-10-13 06:05:58,24.61,102564.96,-5.35,
2022-10-13 06:06:01,24.62,102565.81,-5.42,
2022-10-13 06:06:04,24.61,102564.52,-5.31,
2022-10-13 06:06:07,24.62,102567.17,-5.53,
2022-10-13 06:06:10,24.62,102568.03,-5.60,
2022-10-13 06:06:13,24.61,102565.03,-5.35,
2022-10-13 06:06:16,24.61,102565.81,-5.42,
2022-10-13 06:06:19,24.60,102565.67,-5.41,
2022-10-13 06:06:22,24.61,102567.62,-5.56,
2022-10-13 06:06:25,24.61,102567.86,-5.59,
2022-10-13 06:06:28,24.61,102567.52,-5.56,
2022-10-13 06:06:31,24.62,102567.41,-5.55,
2022-10-13 06:06:34,24.62,102565.99,-5.43,
2022-10-13 06:06:38,24.62,102571.17,-5.86,
2022-10-13 06:06:41,24.62,102567.21,-5.53,
2022-10-13 06:06:44,24.62,102565.53,-5.40,
2022-10-13 06:06:47,24.63,102567.28,-5.54,
2022-10-13 06:06:50,24.62,102564.07,-5.27,
2022-10-13 06:06:53,24.62,102562.02,-5.10,
2022-10-13 06:06:56,24.62,102566.63,-5.49,
2022-10-13 06:06:59,24.62,102562.36,-5.13,
2022-10-13 06:07:02,24.62,102564.75,-5.33,
2022-10-13 06:07:05,24.62,102569.42,-5.71,
2022-10-13 06:07:08,24.62,102565.50,-5.39,
2022-10-13 06:07:11,24.62,102563.56,-5.23,
2022-10-13 06:07:14,24.62,102568.67,-5.65,
2022-10-13 06:07:17,24.62,102565.47,-5.39,
2022-10-13 06:07:20,24.62,102569.29,-5.70,
2022-10-13 06:07:23,24.62,102567.72,-5.58,
2022-10-13 06:07:26,24.62,102564.82,-5.34,
2022-10-13 06:07:29,24.62,102565.16,-5.36,
2022-10-13 06:07:32,24.63,102566.67,-5.49,
2022-10-13 06:07:35,24.62,102561.85,-5.09,
2022-10-13 06:07:38,24.63,102566.50,-5.47,
2022-10-13 06:07:41,24.62,102565.95,-5.43,
2022-10-13 06:07:44,24.62,102568.17,-5.61,
2022-10-13 06:07:47,24.62,102569.29,-5.70,
2022-10-13 06:07:50,24.62,102569.02,-5.68,
2022-10-13 06:07:53,24.62,102567.49,-5.55,
2022-10-13 06:07:56,24.62,102569.36,-5.71,
2022-10-13 06:07:59,24.62,102567.21,-5.53,
2022-10-13 06:08:02,24.62,102565.19,-5.36,
2022-10-13 06:08:05,24.62,102569.97,-5.76,
2022-10-13 06:08:08,24.61,102566.05,-5.44,
2022-10-13 06:08:11,24.61,102564.61,-5.32,
2022-10-13 06:08:14,24.61,102567.00,-5.52,
2022-10-13 06:08:17,24.61,102567.00,-5.52,
2022-10-13 06:08:20,24.61,102571.34,-5.87,
2022-10-13 06:08:23,24.61,102568.37,-5.63,
2022-10-13 06:08:26,24.61,102565.53,-5.40,
2022-10-13 06:08:29,24.62,102567.17,-5.53,
2022-10-13 06:08:32,24.62,102567.41,-5.55,
2022-10-13 06:08:35,24.63,102568.30,-5.62,
2022-10-13 06:08:38,24.63,102573.67,-6.06,
2022-10-13 06:08:41,24.63,102567.77,-5.58,
2022-10-13 06:08:44,24.63,102569.22,-5.70,
2022-10-13 06:08:47,24.63,102571.03,-5.84,
2022-10-13 06:08:50,24.62,102568.67,-5.65,
2022-10-13 06:08:53,24.63,102570.53,-5.68,
2022-10-13 06:08:56,24.63,102567.93,-5.59,
2022-10-13 06:08:59,24.63,102570.32,-5.79,
2022-10-13 06:09:02,24.63,102566.16,-5.45,
2022-10-13 06:09:05,24.63,102568.38,-5.63,
2022-10-13 06:09:08,24.62,102568.92,-5.67,
2022-10-13 06:09:11,24.63,102568.64,-5.65,
2022-10-13 06:09:14,24.63,102566.33,-5.65,
2022-10-13 06:09:17,24.63,102572.13,-5.93,
2022-10-13 06:09:20,24.63,102567.52,-5.56,
2022-10-13 06:09:23,24.63,102568.21,-5.61,
2022-10-13 06:09:26,24.63,102571.61,-5.89,
2022-10-13 06:09:29,24.63,102570.25,-5.78,
2022-10-13 06:09:32,24.63,102569.74,-5.74,
2022-10-13 06:09:35,24.62,102570.46,-5.73,
2022-10-13 06:09:38,24.63,102569.67,-5.73,
2022-10-13 06:09:41,24.62,102569.77,-5.74,
2022-10-13 06:09:44,24.62,102567.55,-5.56,
2022-10-13 06:09:47,24.62,102570.28,-5.78,
2022-10-13 06:09:50,24.62,102570.21,-5.78,
2022-10-13 06:09:53,24.62,102572.16,-5.94,
2022-10-13 06:09:56,24.63,102572.13,-5.70,
2022-10-13 06:09:59,24.63,102571.76,-5.90,
2022-10-13 06:10:02,24.63,102569.03,-5.68,
2022-10-13 06:10:05,24.63,102568.00,-5.60,
2022-10-13 06:10:08,24.64,102572.67,-5.98,
2022-10-13 06:10:11,24.63,102571.85,-5.91,
2022-10-13 06:10:14,24.63,102570.69,-5.82,
2022-10-13 06:10:17,24.63,102567.42,-5.71,
2022-10-13 06:10:20,24.63,102566.67,-5.49,
2022-10-13 06:10:23,24.63,102569.57,-5.72,
2022-10-13 06:10:26,24.63,102574.08,-6.10,
2022-10-13 06:10:29,24.63,102569.50,-5.72,
2022-10-13 06:10:32,24.62,102568.07,-5.60,
2022-10-13 06:10:35,24.63,102570.18,-5.78,
2022-10-13 06:10:38,24.63,102570.35,-5.79,
2022-10-13 06:10:41,24.62,102573.35,-6.03,
2022-10-13 06:10:44,24.62,102568.78,-5.66,
2022-10-13 06:10:47,24.63,102572.07,-5.93,
2022-10-13 06:10:50,24.62,102570.89,-5.83,
2022-10-13 06:10:53,24.62,102570.39,-5.79,
2022-10-13 06:10:56,24.62,102569.02,-5.68,
2022-10-13 06:10:59,24.61,102570.76,-5.82,
2022-10-13 06:11:02,24.62,102575.36,-6.20,
2022-10-13 06:11:05,24.61,102570.66,-5.81,
2022-10-13 06:11:08,24.61,102570.14,-5.77,
2022-10-13 06:11:11,24.62,102573.56,-6.06,
2022-10-13 06:11:14,24.62,102573.32,-6.03,
2022-10-13 06:11:17,24.62,102575.19,-6.19,
2022-10-13 06:11:20,24.63,102574.28,-6.11,
2022-10-13 06:11:23,24.62,102574.38,-6.12,
2022-10-13 06:11:26,24.63,102570.18,-5.78,
2022-10-13 06:11:29,24.63,102570.73,-5.82,
2022-10-13 06:11:32,24.63,102570.39,-5.86,
2022-10-13 06:11:35,24.64,102571.86,-5.91,
2022-10-13 06:11:38,24.64,102572.03,-5.93,
2022-10-13 06:11:41,24.64,102571.80,-5.91,
2022-10-13 06:11:44,24.64,102571.18,-5.86,
2022-10-13 06:11:47,24.64,102570.94,-5.84,
2022-10-13 06:11:50,24.64,102569.58,-5.73,
2022-10-13 06:11:53,24.64,102571.80,-5.91,
2022-10-13 06:11:56,24.64,102568.28,-5.62,
2022-10-13 06:11:59,24.64,102572.03,-5.93,
2022-10-13 06:12:02,24.65,102572.00,-5.92,
2022-10-13 06:12:05,24.65,102566.71,-5.49,
2022-10-13 06:12:08,24.65,102571.73,-5.90,
2022-10-13 06:12:11,24.65,102572.42,-5.96,
2022-10-13 06:12:14,24.65,102570.78,-5.82,
2022-10-13 06:12:17,24.65,102572.75,-5.99,
2022-10-13 06:12:20,24.65,102568.39,-5.63,
2022-10-13 06:12:23,24.66,102569.14,-5.69,
2022-10-13 06:12:26,24.66,102571.19,-5.86,
2022-10-13 06:12:29,24.66,102570.85,-5.83,
2022-10-13 06:12:32,24.66,102573.47,-6.05,
2022-10-13 06:12:35,24.66,102569.48,-5.72,
2022-10-13 06:12:38,24.65,102571.80,-5.91,
2022-10-13 06:12:41,24.66,102570.92,-5.83,
2022-10-13 06:12:44,24.65,102569.96,-5.76,
2022-10-13 06:12:47,24.65,102565.96,-5.43,
2022-10-13 06:12:50,24.64,102567.42,-5.55,
2022-10-13 06:12:53,24.64,102566.88,-5.51,
2022-10-13 06:12:56,24.64,102568.55,-5.64,
2022-10-13 06:12:59,24.64,102572.03,-5.84,
2022-10-13 06:13:02,24.64,102570.26,-5.78,
2022-10-13 06:13:05,24.64,102571.35,-5.87,
2022-10-13 06:13:08,24.64,102569.64,-5.73,
2022-10-13 06:13:11,24.65,102571.05,-5.84,
2022-10-13 06:13:14,24.65,102569.38,-5.71,
2022-10-13 06:13:17,24.65,102570.36,-5.79,
2022-10-13 06:13:20,24.65,102568.52,-5.64,
2022-10-13 06:13:23,24.65,102565.76,-5.41,
2022-10-13 06:13:26,24.65,102568.49,-5.64,
2022-10-13 06:13:29,24.65,102570.03,-5.76,
2022-10-13 06:13:32,24.65,102570.39,-5.79,
2022-10-13 06:13:35,24.65,102571.73,-5.90,
2022-10-13 06:13:38,24.65,102569.89,-5.75,
2022-10-13 06:13:41,24.65,102570.22,-5.78,
2022-10-13 06:13:44,24.65,102572.96,-6.00,
2022-10-13 06:13:47,24.64,102567.02,-5.52,
2022-10-13 06:13:50,24.64,102566.33,-5.46,
2022-10-13 06:13:53,24.64,102570.60,-5.81,
2022-10-13 06:13:56,24.64,102572.55,-5.97,
2022-10-13 06:13:59,24.64,102568.28,-5.62,
2022-10-13 06:14:02,24.63,102569.53,-5.72,
2022-10-13 06:14:05,24.64,102564.02,-5.27,
2022-10-13 06:14:08,24.64,102567.70,-5.58,
2022-10-13 06:14:11,24.64,102569.75,-5.74,
2022-10-13 06:14:14,24.64,102569.64,-5.73,
2022-10-13 06:14:17,24.64,102565.82,-5.42,
2022-10-13 06:14:20,24.65,102572.96,-6.00,
2022-10-13 06:14:23,24.64,102573.33,-6.03,
2022-10-13 06:14:26,24.64,102564.28,-5.35,
2022-10-13 06:14:29,24.64,102565.89,-5.42,
2022-10-13 06:14:32,24.64,102568.63,-5.65,
2022-10-13 06:14:35,24.64,102569.64,-5.73,
2022-10-13 06:14:38,24.65,102569.27,-5.70,
2022-10-13 06:14:41,24.64,102571.02,-5.84,
2022-10-13 06:14:44,24.65,102568.25,-5.62,
2022-10-13 06:14:47,24.66,102568.97,-5.68,
2022-10-13 06:14:50,24.66,102573.31,-6.03,
2022-10-13 06:14:53,24.67,102570.47,-5.80,
2022-10-13 06:14:56,24.67,102571.50,-5.88,
2022-10-13 06:14:59,24.66,102568.36,-5.63,
2022-10-13 06:15:02,24.66,102571.08,-5.85,
2022-10-13 06:15:05,24.67,102574.06,-6.09,
2022-10-13 06:15:08,24.67,102569.35,-5.71,
2022-10-13 06:15:12,24.67,102574.20,-6.11,
2022-10-13 06:15:15,24.68,102568.33,-5.62,
2022-10-13 06:15:18,24.67,102572.32,-5.95,
2022-10-13 06:15:21,24.67,102567.58,-5.56,
2022-10-13 06:15:24,24.67,102572.70,-5.98,
2022-10-13 06:15:27,24.67,102571.81,-5.91,
2022-10-13 06:15:30,24.67,102569.69,-5.73,
2022-10-13 06:15:33,24.66,102570.24,-5.78,
2022-10-13 06:15:36,24.67,102568.67,-5.65,
2022-10-13 06:15:39,24.67,102569.42,-5.71,
2022-10-13 06:15:42,24.67,102567.64,-5.57,
2022-10-13 06:15:45,24.68,102571.57,-5.89,
2022-10-13 06:15:48,24.67,102566.89,-5.51,
2022-10-13 06:15:51,24.68,102572.60,-5.98,
2022-10-13 06:15:54,24.68,102568.13,-5.61,
2022-10-13 06:15:57,24.67,102571.50,-5.88,
2022-10-13 06:16:00,24.68,102571.13,-5.86,
2022-10-13 06:16:03,24.67,102566.78,-5.86,
2022-10-13 06:16:06,24.67,102567.88,-5.59,
2022-10-13 06:16:09,24.67,102568.91,-5.67,
2022-10-13 06:16:12,24.67,102566.38,-5.46,
2022-10-13 06:16:15,24.67,102569.11,-5.69,
2022-10-13 06:16:18,24.67,102571.57,-5.89,
2022-10-13 06:16:21,24.67,102573.69,-6.07,
2022-10-13 06:16:24,24.67,102572.02,-5.80,
2022-10-13 06:16:27,24.68,102568.67,-5.65,
2022-10-13 06:16:30,24.67,102564.50,-5.31,
2022-10-13 06:16:33,24.67,102568.78,-5.66,
2022-10-13 06:16:36,24.68,102568.50,-5.64,
2022-10-13 06:16:39,24.68,102569.53,-5.72,
2022-10-13 06:16:42,24.68,102574.78,-6.16,
2022-10-13 06:16:45,24.68,102567.52,-5.75,
2022-10-13 06:16:48,24.68,102569.50,-5.72,
2022-10-13 06:16:51,24.68,102567.96,-5.60,
2022-10-13 06:16:54,24.69,102572.88,-6.00,
2022-10-13 06:16:57,24.69,102568.67,-5.65,
2022-10-13 06:17:00,24.69,102568.44,-5.63,
2022-10-13 06:17:03,24.69,102567.07,-5.52,
2022-10-13 06:17:06,24.69,102565.81,-5.42,
2022-10-13 06:17:09,24.68,102567.69,-5.57,
2022-10-13 06:17:12,24.69,102568.53,-5.64,
2022-10-13 06:17:15,24.68,102572.30,-5.95,
2022-10-13 06:17:18,24.68,102567.99,-5.60,
2022-10-13 06:17:21,24.68,102571.71,-5.90,
2022-10-13 06:17:24,24.68,102569.77,-5.74,
2022-10-13 06:17:27,24.68,102571.57,-5.89,
2022-10-13 06:17:30,24.67,102567.58,-5.56,
2022-10-13 06:17:33,24.66,102569.72,-5.74,
2022-10-13 06:17:36,24.67,102571.22,-5.86,
2022-10-13 06:17:39,24.67,102569.17,-5.69,
2022-10-13 06:17:42,24.67,102571.39,-5.88,
2022-10-13 06:17:45,24.68,102572.60,-5.98,
2022-10-13 06:17:48,24.68,102569.77,-5.74,
2022-10-13 06:17:51,24.68,102567.64,-5.57,
2022-10-13 06:17:54,24.69,102568.88,-5.67,
2022-10-13 06:17:57,24.69,102574.32,-6.11,
2022-10-13 06:18:00,24.69,102569.71,-5.74,
2022-10-13 06:18:03,24.69,102568.10,-5.61,
2022-10-13 06:18:06,24.69,102571.07,-5.85,
2022-10-13 06:18:09,24.69,102570.56,-5.81,
2022-10-13 06:18:12,24.69,102566.57,-5.48,
2022-10-13 06:18:15,24.69,102567.49,-5.55,
2022-10-13 06:18:18,24.70,102571.45,-5.88,
2022-10-13 06:18:21,24.70,102572.13,-5.91,
2022-10-13 06:18:24,24.70,102571.21,-5.86,
2022-10-13 06:18:27,24.69,102567.82,-5.58,
2022-10-13 06:18:30,24.70,102564.89,-5.34,
2022-10-13 06:18:33,24.69,102566.39,-5.46,
2022-10-13 06:18:36,24.69,102569.46,-5.72,
2022-10-13 06:18:39,24.69,102573.22,-6.02,
2022-10-13 06:18:42,24.68,102570.42,-5.80,
2022-10-13 06:18:45,24.68,102567.72,-5.58,
2022-10-13 06:18:48,24.67,102569.11,-5.69,
2022-10-13 06:18:51,24.68,102570.55,-5.81,
2022-10-13 06:18:54,24.67,102567.30,-5.54,
2022-10-13 06:18:57,24.67,102571.22,-5.86,
2022-10-13 06:19:00,24.66,102568.87,-5.67,
2022-10-13 06:19:03,24.66,102565.18,-5.36,
2022-10-13 06:19:06,24.66,102566.48,-5.47,
2022-10-13 06:19:09,24.66,102568.02,-5.60,
2022-10-13 06:19:12,24.67,102568.83,-5.67,
2022-10-13 06:19:15,24.68,102566.46,-5.47,
2022-10-13 06:19:18,24.68,102565.33,-5.38,
2022-10-13 06:19:21,24.67,102564.64,-5.32,
2022-10-13 06:19:24,24.67,102565.66,-5.41,
2022-10-13 06:19:27,24.67,102568.39,-5.63,
2022-10-13 06:19:30,24.67,102564.85,-5.34,
2022-10-13 06:19:33,24.68,102567.03,-5.52,
2022-10-13 06:19:36,24.68,102566.73,-5.49,
2022-10-13 06:19:39,24.68,102565.50,-5.39,
2022-10-13 06:19:42,24.67,102570.65,-5.81,
2022-10-13 06:19:45,24.67,102567.41,-5.55,
2022-10-13 06:19:48,24.67,102566.17,-5.45,
2022-10-13 06:19:51,24.67,102567.20,-5.53,
2022-10-13 06:19:54,24.68,102570.89,-5.83,
2022-10-13 06:19:57,24.67,102567.58,-5.53,
2022-10-13 06:20:00,24.68,102567.82,-5.58,
2022-10-13 06:20:03,24.67,102567.07,-5.52,
2022-10-13 06:20:06,24.67,102567.88,-5.59,
2022-10-13 06:20:09,24.67,102562.12,-5.12,
2022-10-13 06:20:12,24.68,102565.42,-5.38,
2022-10-13 06:20:15,24.67,102569.46,-5.72,
2022-10-13 06:20:18,24.68,102568.40,-5.63,
2022-10-13 06:20:21,24.68,102563.28,-5.21,
2022-10-13 06:20:24,24.68,102569.02,-5.68,
2022-10-13 06:20:27,24.68,102565.33,-5.38,
2022-10-13 06:20:30,24.68,102567.82,-5.58,
2022-10-13 06:20:33,24.67,102567.54,-5.56,
2022-10-13 06:20:36,24.67,102565.32,-5.37,
2022-10-13 06:20:39,24.67,102565.88,-5.42,
2022-10-13 06:20:42,24.67,102566.44,-5.47,
2022-10-13 06:20:45,24.67,102569.35,-5.71,
2022-10-13 06:20:48,24.67,102562.46,-5.14,
2022-10-13 06:20:51,24.67,102564.50,-5.31,
2022-10-13 06:20:54,24.67,102563.82,-5.25,
2022-10-13 06:20:57,24.66,102566.14,-5.44,
2022-10-13 06:21:00,24.66,102563.07,-5.38,
2022-10-13 06:21:03,24.66,102562.14,-5.12,
2022-10-13 06:21:06,24.66,102566.92,-5.51,
2022-10-13 06:21:09,24.66,102565.22,-5.37,
2022-10-13 06:21:12,24.65,102567.13,-5.53,
2022-10-13 06:21:15,24.65,102564.57,-5.32,
2022-10-13 06:21:18,24.65,102565.66,-5.41,
2022-10-13 06:21:21,24.65,102564.57,-5.77,
2022-10-13 06:21:24,24.65,102560.91,-5.02,
2022-10-13 06:21:27,24.65,102566.89,-5.51,
2022-10-13 06:21:30,24.65,102561.15,-5.03,
2022-10-13 06:21:33,24.66,102562.66,-5.16,
2022-10-13 06:21:36,24.65,102564.39,-5.30,
2022-10-13 06:21:39,24.65,102565.92,-5.43,
2022-10-13 06:21:42,24.65,102563.10,-5.19,
2022-10-13 06:21:45,24.66,102563.41,-5.22,
2022-10-13 06:21:48,24.66,102565.97,-5.43,
2022-10-13 06:21:51,24.67,102563.14,-5.19,
2022-10-13 06:21:54,24.66,102566.55,-5.48,
2022-10-13 06:21:57,24.67,102564.67,-5.32,
2022-10-13 06:22:00,24.66,102563.24,-5.21,
2022-10-13 06:22:03,24.66,102562.28,-5.13,
2022-10-13 06:22:06,24.67,102561.67,-5.08,
2022-10-13 06:22:09,24.67,102567.38,-5.54,
2022-10-13 06:22:12,24.67,102559.55,-4.90,
2022-10-13 06:22:15,24.67,102565.77,-5.41,
2022-10-13 06:22:18,24.66,102564.77,-5.33,
2022-10-13 06:22:21,24.66,102571.42,-5.88,
2022-10-13 06:22:24,24.66,102563.92,-5.26,
2022-10-13 06:22:27,24.66,102560.50,-4.98,
2022-10-13 06:22:30,24.66,102563.14,-5.19,
2022-10-13 06:22:33,24.67,102565.18,-5.36,
2022-10-13 06:22:36,24.66,102564.94,-5.10,
2022-10-13 06:22:39,24.66,102565.28,-5.37,
2022-10-13 06:22:42,24.66,102567.85,-5.59,
2022-10-13 06:22:45,24.67,102561.60,-5.07,
2022-10-13 06:22:48,24.67,102563.78,-5.25,
2022-10-13 06:22:51,24.68,102565.42,-5.38,
2022-10-13 06:22:54,24.68,102560.82,-5.00,
2022-10-13 06:22:57,24.67,102566.73,-5.49,
2022-10-13 06:23:00,24.68,102564.38,-5.30,
2022-10-13 06:23:03,24.68,102567.52,-5.56,
2022-10-13 06:23:06,24.68,102559.67,-4.91,
2022-10-13 06:23:09,24.69,102564.00,-5.27,
2022-10-13 06:23:12,24.69,102560.00,-4.94,
2022-10-13 06:23:15,24.69,102561.03,-5.03,
2022-10-13 06:23:18,24.69,102561.00,-5.02,
2022-10-13 06:23:21,24.69,102558.54,-4.82,
2022-10-13 06:23:24,24.69,102559.12,-4.87,
2022-10-13 06:23:27,24.70,102558.00,-4.77,
2022-10-13 06:23:30,24.70,102563.02,-5.10,
2022-10-13 06:23:33,24.70,102563.53,-5.23,
2022-10-13 06:23:36,24.70,102558.31,-4.80,
2022-10-13 06:23:39,24.69,102560.49,-4.98,
2022-10-13 06:23:43,24.70,102563.63,-5.24,
2022-10-13 06:23:46,24.69,102558.54,-4.82,
2022-10-13 06:23:49,24.69,102566.39,-5.46,
2022-10-13 06:23:52,24.69,102566.66,-5.49,
2022-10-13 06:23:55,24.69,102563.83,-5.25,
2022-10-13 06:23:58,24.69,102564.68,-5.33,
